time,seconds_elapsed,relativeAltitude,pressure
1764634077862129200,23.540129150390626,-0.7873973846435547,1012.4129028320312
1764634077887166200,23.565166259765626,-0.6367878913879395,1012.3945922851562
1764634077912203800,23.590203857421876,-0.4835362434387207,1012.3762817382812
1764634077937242000,23.6152421875,-0.9168686866760254,1012.4281616210938
1764634077962280000,23.640280029296875,-1.6540632247924805,1012.5166625976562
1764634077987326500,23.665326416015624,-1.9579248428344727,1012.5532836914062
1764634078012358000,23.69035791015625,-1.9843478202819824,1012.5563354492188
1764634078037389300,23.715389404296875,-2.1111769676208496,1012.5715942382812
1764634078062426400,23.74042626953125,-2.491664409637451,1012.6173706054688
1764634078087464400,23.76546435546875,-2.338412284851074,1012.5990600585938
1764634078112502800,23.790502685546876,-1.8575186729431152,1012.5410766601562
1764634078137538000,23.8155380859375,-1.3739824295043945,1012.4830932617188
1764634078162558200,23.84055810546875,-1.0436978340148926,1012.4434204101562
1764634078187604700,23.865604736328127,-0.8138203620910645,1012.4159545898438
1764634078212659500,23.890659423828126,-1.3475594520568848,1012.4800415039062
1764634078237694200,23.915694091796876,-2.8985743522644043,1012.6661987304688
1764634078262731800,23.940731689453123,-4.0426788330078125,1012.8035278320312
1764634078287755300,23.96575537109375,-4.246133804321289,1012.8279418945312
1764634078312791800,23.990791748046874,-4.549995422363281,1012.8645629882812
1764634078337827000,24.0158271484375,-4.983328342437744,1012.9164428710938
1764634078362863900,24.04086376953125,-4.703247547149658,1012.8828735351562
1764634078387899000,24.06589892578125,-3.966053009033203,1012.7943725585938
1764634078412935400,24.090935302734376,-3.205078125,1012.7028198242188
1764634078437966800,24.115966796875,-1.8575186729431152,1012.5410766601562
1764634078463007200,24.14100732421875,-0.4333329200744629,1012.3701782226562
1764634078488026000,24.166026123046876,-0.5337390899658203,1012.3823852539062
1764634078513059800,24.191059814453126,-1.8812990188598633,1012.5441284179688
1764634078538095600,24.216095703125,-2.2882089614868164,1012.5929565429688
1764634078563132200,24.241132080078124,-1.577437400817871,1012.5075073242188
1764634078588172300,24.26617236328125,-1.7042665481567383,1012.5227661132812
1764634078613208800,24.291208740234374,-2.4150381088256836,1012.6082153320312
1764634078638251300,24.316251220703126,-1.931501865386963,1012.5502319335938
1764634078663322000,24.341322021484373,-0.2536582946777344,1012.3488159179688
1764634078688330500,24.36633056640625,0.8904461860656738,1012.2114868164062
1764634078713355300,24.391355224609374,1.3977627754211426,1012.1504516601562
1764634078738393900,24.416393798828125,1.8548760414123535,1012.0955200195312
1764634078763444700,24.44144482421875,2.0081286430358887,1012.0772094726562
1764634078788482300,24.466482421875,1.8812994956970215,1012.0924682617188
1764634078813520100,24.49152001953125,2.592071056365967,1012.0070190429688
1764634078838558700,24.516558837890624,4.1959309577941895,1011.8147583007812
1764634078863598600,24.5415986328125,4.959548473358154,1011.7232055664062
1764634078888635600,24.5666357421875,4.552637577056885,1011.7720336914062
1764634078913674500,24.591674560546874,4.219711780548096,1011.8117065429688
1764634078938712300,24.61671240234375,4.499792575836182,1011.7781372070312
1764634078963750100,24.641750244140624,4.679466724395752,1011.7567749023438
1764634078988770000,24.66677001953125,4.906702518463135,1011.7293090820312
1764634079013825300,24.6918251953125,5.517068386077881,1011.6560668945312
1764634079038867000,24.716866943359374,6.053450107574463,1011.5919799804688
1764634079063905500,24.741905517578125,6.053450107574463,1011.5919799804688
1764634079088943400,24.766943359375,5.746945858001709,1011.6286010742188
1764634079113981200,24.791981201171875,5.23962926864624,1011.6896362304688
1764634079139018000,24.81701806640625,4.449589252471924,1011.7842407226562
1764634079164057300,24.842057373046874,3.942272663116455,1011.8452758789062
1764634079189107700,24.867107666015624,4.0188984870910645,1011.8361206054688
1764634079214146000,24.89214599609375,4.0928826332092285,1011.8269653320312
1764634079239182300,24.917182373046874,3.662191867828369,1011.8788452148438
1764634079264218400,24.94221826171875,3.2024359703063965,1011.9337768554688
1764634079289243100,24.9672431640625,2.9752001762390137,1011.9612426757812
1764634079314281000,24.992281005859375,2.6184935569763184,1012.0039672851562
1764634079339303200,25.01730322265625,1.931501865386963,1012.0863647460938
1764634079364352000,25.04235205078125,1.651421070098877,1012.1199340820312
1764634079389388800,25.067388916015624,2.0345511436462402,1012.0741577148438
1764634079414427400,25.092427490234375,2.134957790374756,1012.0619506835938
1764634079439463000,25.117462890625,1.3475594520568848,1012.1565551757812
1764634079464493300,25.142493408203126,0.6103653907775879,1012.2450561523438
1764634079489538000,25.1675380859375,0.9908528327941895,1012.1992797851562
1764634079514573800,25.19257373046875,1.3977627754211426,1012.1504516601562
1764634079539611000,25.21761083984375,0.8640236854553223,1012.2145385742188
1764634079564646400,25.242646484375,0.10040664672851562,1012.3060913085938
1764634079589683700,25.26768359375,0.05020332336425781,1012.3121948242188
1764634079614705700,25.29270556640625,0.177032470703125,1012.2969360351562
1764634079639742200,25.3177421875,-0.4333329200744629,1012.3701782226562
1764634079664781000,25.342781005859376,-1.5008115768432617,1012.4983520507812
1764634079689815600,25.367815673828126,-2.3912577629089355,1012.6051635742188
1764634079714852400,25.392852294921877,-2.8483710289001465,1012.6600952148438
1764634079739888600,25.417888671875,-2.8721518516540527,1012.6631469726562
1764634079764936700,25.442936767578125,-2.795525550842285,1012.65380859375
1764634079789964000,25.467964111328126,-3.559142589569092,1012.745361328125
1764634079815002000,25.493002197265625,-4.676824569702148,1012.879638671875
1764634079840039400,25.518039306640624,-5.033531665802002,1012.92236328125
1764634079865075700,25.54307568359375,-4.700605392456055,1012.8826904296875
1764634079890113000,25.568113037109374,-4.980686187744141,1012.916259765625
1764634079915150600,25.593150634765625,-6.124790668487549,1013.0535888671875
1764634079940188700,25.618188720703124,-6.558123588562012,1013.10546875
1764634079965229300,25.643229248046875,-6.024384498596191,1013.0413818359375
1764634079990268000,25.668267822265626,-5.921335697174072,1013.0291748046875
1764634080015335400,25.69333544921875,-6.0481648445129395,1013.04443359375
1764634080040348400,25.718348388671874,-5.820929527282715,1013.0169677734375
1764634080065388300,25.74338818359375,-5.844709873199463,1013.02001953125
1764634080090425600,25.768425537109376,-6.378448963165283,1013.0841064453125
1764634080115460400,25.79346044921875,-6.151213645935059,1013.056640625
1764634080140498400,25.81849853515625,-5.8711323738098145,1013.0230712890625
1764634080165537800,25.843537841796874,-6.658530235290527,1013.11767578125
1764634080190573600,25.868573486328124,-7.319098472595215,1013.197021484375
1764634080215612200,25.893612060546875,-6.581904411315918,1013.1085205078125
1764634080240650000,25.91864990234375,-5.794506549835205,1013.0139770507812
1764634080265671200,25.943671142578125,-6.024384498596191,1013.0414428710938
1764634080290723800,25.968723876953124,-5.667677402496338,1012.9987182617188
1764634080315758800,25.9937587890625,-4.143085479736328,1012.8156127929688
1764634080340794400,26.01879443359375,-2.821948528289795,1012.6569213867188
1764634080365830700,26.04383056640625,-2.99898099899292,1012.6782836914062
1764634080390871000,26.06887109375,-3.7625980377197266,1012.7698364257812
1764634080415912200,26.093912109375,-3.966053009033203,1012.7942504882812
1764634080440962800,26.118962890625,-3.736175060272217,1012.7667846679688
1764634080466013400,26.144013427734375,-3.736175060272217,1012.7667846679688
1764634080491022300,26.169022216796876,-3.6357688903808594,1012.7545776367188
1764634080516058000,26.19405810546875,-2.9752001762390137,1012.6752319335938
1764634080541092900,26.2190927734375,-2.4150381088256836,1012.6080932617188
1764634080566128600,26.244128662109375,-2.4652414321899414,1012.6141967773438
1764634080591162400,26.269162353515625,-2.5682902336120605,1012.6264038085938
1764634080616210200,26.294210205078127,-1.8812990188598633,1012.5440063476562
1764634080641246700,26.319246826171874,-0.5601620674133301,1012.3853149414062
1764634080666282500,26.344282470703124,0.5839428901672363,1012.2479858398438
1764634080691307000,26.36930712890625,1.1441044807434082,1012.1808471679688
1764634080716341800,26.394341796875,1.3475594520568848,1012.1563720703125
1764634080741380000,26.419380126953126,1.0674786567687988,1012.18994140625
1764634080766417400,26.44441748046875,0,1012.318115234375
1764634080791441200,26.469441162109376,-1.1176819801330566,1012.452392578125
1764634080816492300,26.4944921875,-1.6249985694885254,1012.513427734375
1764634080841527800,26.51952783203125,-1.9817051887512207,1012.55615234375
1764634080866558000,26.544557861328126,-2.338412284851074,1012.598876953125
1764634080891597600,26.56959765625,-2.1851601600646973,1012.58056640625
1764634080916636400,26.594636474609374,-1.7782502174377441,1012.53173828125
1764634080941673500,26.619673583984376,-2.08475399017334,1012.568359375
1764634080966710300,26.644710205078123,-2.6422739028930664,1012.635498046875
1764634080991759000,26.669759033203125,-2.668696403503418,1012.6385498046875
1764634081016780000,26.694780029296876,-2.3119893074035645,1012.5958251953125
1764634081041806300,26.719806396484376,-2.4652414321899414,1012.6141357421875
1764634081066842600,26.744842529296875,-3.1760129928588867,1012.6995849609375
1764634081091880400,26.76988037109375,-4.193288803100586,1012.8216552734375
1764634081116916200,26.794916259765625,-5.310970306396484,1012.9559326171875
1764634081141954600,26.81995458984375,-5.947758674621582,1013.0322265625
1764634081166990800,26.844990966796875,-5.514425277709961,1012.9803466796875
1764634081192038100,26.8700380859375,-4.6530442237854,1012.8767700195312
1764634081217080300,26.895080322265624,-4.069101810455322,1012.8065795898438
1764634081242107100,26.920107177734376,-3.508939743041992,1012.7394409179688
1764634081267146500,26.945146484375,-2.948777675628662,1012.6723022460938
1764634081292212700,26.970212646484374,-2.771745204925537,1012.6509399414062
1764634081317240800,26.99524072265625,-2.6184935569763184,1012.6326293945312
1764634081342277400,27.02027734375,-2.211583137512207,1012.5838012695312
1764634081367316000,27.04531591796875,-2.2644286155700684,1012.5899047851562
1764634081392349000,27.070348876953126,-3.0016231536865234,1012.6784057617188
1764634081417408300,27.095408203125,-2.771745204925537,1012.6509399414062
